scene+act,dialogue,name,text,sentiment
33,10,othello,"why,  this is not a boon.  'tis as i should entreat you wear your gloves, or feed on nourishing dishes,  or keep you warm, or sue to you to do a peculiar profitto your own person: nay,  when i have a suitwherein i mean to touch your love indeed, it shall be full of poise and difficult weight, and fearful to be granted. ",0.04821428571428569
33,14,desdemona,"i will deny thee nothing:whereon,  i do beseech thee,  grant me this, to leave me but a little to myself. ",-0.1875
33,11,othello,"shall i deny you?  no: farewell,  my lord. ",0.0
33,15,desdemona,"farewell,  my desdemona: i'll come to thee straight. ",0.2
33,12,othello,"emilia,  come.  be as your fancies teach you.  whate'er you be,  i am obedient. ",0.4
33,16,desdemona,i am to blame. ,0.0
33,13,othello,"my noble lord,  ",0.6
33,4,iago,"what dost thou say,  iago? ",0.0
33,14,othello,"did michael cassio,  when you wooed my lady, know of your love? ",0.5
33,5,iago,"he did,  from first to last: why dost thou ask? ",0.125
33,15,othello,but for a satisfaction of my thought.  no further harm. ,0.0
33,6,iago,"why of thy thought,  iago? ",0.0
33,16,othello,i did not think he had been acquainted with her. ,0.5
33,7,iago,"o,  yes.   and went between us very oft. ",0.2
33,17,othello,indeed!,0.0
33,8,iago,"indeed! ay,  indeed: discern'st thou aught in that? is he not honest? ",-0.3
33,18,othello,"honest,  my lord!",0.75
33,9,iago,"honest! ay,  honest. ",0.675
33,19,othello,"my lord,  for aught i know. ",0.0
33,10,iago,what dost thou think? ,0.0
33,20,othello,"think,  my lord!",0.0
33,11,iago,"think,  my lord! by heaven,  he echoes me, as if there were some monster in his thoughttoo hideous to be shown.  thou dost mean something:i heard thee say even now,  thou likedst not that, when cassio left my wife.  what didst not like? and when i told thee he was of my counselin my whole course of wooing,  thou criedst,  ""indeed!""and didst contract and purse thy brow together, as if thou then hadst shut up in thy brainsome horrible conceit: if thou dost love me, show me thy thought. ",-0.1125
33,21,othello,"my lord,  you know i love you. ",0.5
33,12,iago,"i think thou dost.  and,  for i know thou'rt full of love and honestyand weigh'st thy words before thou giv'st them breath,  therefore these stops of thine fright me the more:for such things in a false disloyal knaveare tricks of custom.   but in a man that's justthey're close delations,  working from the heart, that passion cannot rule. ",0.11249999999999998
33,22,othello,"for michael cassio, i dare be sworn i think that he is honest. ",0.6
33,13,iago,i think so too. ,0.0
33,23,othello,"men should be what they seem.  or those that be not,  would they might seem none!",0.0
33,14,iago,"certain,  men should be what they seem. ",0.21428571428571427
33,24,othello,"why,  then,  i think cassio's an honest man. ",0.6
33,15,iago,"nay,  yet there's more in this:i pr'ythee,  speak to me as to thy thinkings, as thou dost ruminate.   and give thy worst of thoughtsthe worst of words. ",-0.5
33,25,othello,"good my lord,  pardon me:though i am bound to every act of duty, i am not bound to that all slaves are free to. utter my thoughts?  why,  say they are vile and false.   as where's that palace whereinto foul thingssometimes intrude not?  who has a breast so purebut some uncleanly apprehensionskeep leets and law-days,  and in session sitwith meditations lawful? ",0.13999999999999999
33,16,iago,"thou dost conspire against thy friend,  iago, if thou but think'st him wronged and mak'st his eara stranger to thy thoughts. ",0.0
33,26,othello,"i do beseech you,  though i perchance am vicious in my guess, as,  i confess,  it is my nature's plagueto spy into abuses,  and of my jealousyshape faults that are not,  that your wisdom yet, from one that so imperfectly conceits, would take no notice.   nor build yourself a troubleout of his scattering and unsure observance: it were not for your quiet nor your good, nor for my manhood,  honesty,  or wisdom, to let you know my thoughts. ",-0.10000000000000002
33,17,iago,what dost thou mean? ,-0.3125
33,27,othello,"good name in man and woman,  dear my lord, is the immediate jewel of their souls:who steals my purse steals trash.   'tis something,  nothing.  'twas mine,  'tis his,  and has been slave to thousands.  but he that filches from me my good namerobs me of that which not enriches himand makes me poor indeed. ",0.3333333333333333
33,18,iago,"by heaven,  i'll know thy thoughts. ",0.0
33,28,othello,"you cannot,  if my heart were in your hand.  nor shall not,  whilst 'tis in my custody. ",0.0
33,19,iago,ha!,0.0
33,29,othello,"o,  beware,  my lord,  of jealousy.  it is the green-eyed monster which doth mockthe meat it feeds on: that cuckold lives in blisswho,  certain of his fate,  loves not his wronger.  but o,  what damned minutes tells he o'erwho dotes,  yet doubts,  suspects,  yet strongly loves!",0.37797619047619047
33,20,iago,o misery!,0.0
33,30,othello,"poor and content is rich,  and rich enough.  but riches fineless is as poor as winterto him that ever fears he shall be poor.   good heaven,  the souls of all my tribe defendfrom jealousy!",0.06071428571428571
33,21,iago,"why,  why is this? think'st thou ied make a life of jealousy, to follow still the changes of the moonwith fresh suspicions?  no.   to be once in doubtis once to be resolved: exchange me for a goatwhen i shall turn the business of my soulto such exsufflicate and blown surmises, matching thy inference.  'tis not to make me jealous, to say my wife is fair,  feeds well,  loves company, is free of speech,  sings,  plays,  and dances well.  where virtue is,  these are more virtuous:nor from mine own weak merits will i drawthe smallest fear or doubt of her revolt.  for she had eyes and chose me.  no,  iago.  i'll see before i doubt.   when i doubt,  prove.  and on the proof,  there is no more but this,  away at once with love or jealousy!",0.2777777777777778
33,31,othello,"i am glad of it.   for now i shall have reasonto show the love and duty that i bear youwith franker spirit: therefore,  as i am bound, receive it from me: i speak not yet of proof. look to your wife.   observe her well with cassio.  wear your eye thus,  not jealous nor secure:i would not have your free and noble nature, out of self-bounty,  be abused.   look to't. i know our country disposition well.  in venice they do let heaven see the pranksthey dare not show their husbands.   their best conscienceis not to leave undone,  but keep unknown. ",0.48333333333333334
33,22,iago,dost thou say so? ,0.0
33,32,othello,"she did deceive her father,  marrying you.  and when she seemed to shake and fear your looks, she loved them most. ",0.6
33,23,iago,and so she did. ,0.0
33,33,othello,"why,  go to then.  she that,  so young,  could give out such a seeming, to seal her father's eyes up close as oak,  he thought 'twas witchcraft,  but i am much to blame.  i humbly do beseech you of your pardonfor too much loving you. ",0.13999999999999999
33,24,iago,i am bound to thee for ever. ,0.0
33,34,othello,i see this hath a little dashed your spirits. ,-0.1875
33,25,iago,"not a jot,  not a jot. ",0.0
33,35,othello,"trust me,  i fear it has. i hope you will consider what is spokecomes from my love.   but i do see you're moved: i am to pray you not to strain my speechto grosser issues nor to larger reachthan to suspicion. ",0.25
33,26,iago,i will not. ,0.0
33,36,othello,"should you do so,  my lord, my speech should fall into such vile successwhich my thoughts aimed not.  cassio's my worthy friend: my lord,  i see you're moved. ",0.16666666666666666
33,27,iago,"no,  not much moved. i do not think but desdemona's honest. ",0.25
33,37,othello,long live she so! and long live you to think so!,0.06022727272727272
33,28,iago,"and yet,  how nature erring from itself,  ",0.0
33,38,othello,"ay,  there's the point: as,  to be bold with you,  not to affect many proposed matches, of her own clime,  complexion,  and degree, whereto we see in all things nature tends,  foh! one may smell in such a will most rank, foul disproportion,  thoughts unnatural: but pardon me: i do not in positiondistinctly speak of her.   though i may fear, her will,  recoiling to her better judgement, may fall to match you with her country forms, and happily repent. ",0.32291666666666663
33,29,iago,"farewell,  farewell:if more thou dost perceive,  let me know more.  set on thy wife to observe: leave me,  iago. ",0.5
33,39,othello,"[going. ] my lord,  i take my leave. ",0.0
33,30,iago,"why did i marry?  this honest creature doubtlesssees and knows more,  much more,  than he unfolds. ",0.5333333333333333
33,40,othello,"[returning. ] my lord,  i would i might entreat your honourto scan this thing no further.   leave it to time:though it be fit that cassio have his place,  for sure he fills it up with great ability,  yet,  if you please to hold him off awhile, you shall by that perceive him and his means:note if your lady strain his entertainmentwith any strong or vehement importunity.  much will be seen in that.  in the meantime, let me be thought too busy in my fears,  as worthy cause i have to fear i am,  and hold her free,  i do beseech your honour. ",0.35185185185185186
33,31,iago,fear not my government. ,0.0
33,41,othello,i once more take my leave. ,0.5
33,32,iago,"this fellow's of exceeding honesty, and knows all qualities,  with a learned spirit, of human dealings.  if i do prove her haggard, though that her jesses were my dear heartstrings, ied whistle her off,  and let her down the windto prey at fortune.  haply,  for i am black, and have not those soft parts of conversationthat chamberers have.   or for i am declinedinto the vale of years,  yet that's not much,  she's gone.   i am abused,  and my reliefmust be to loathe her.  o curse of marriage, that we can call these delicate creatures ours, and not their appetites! i had rather be a toad, and live upon the vapor of a dungeon, than keep a corner in the thing i lovefor others' uses.  yet,  'tis the plague of great ones:prerogatived are they less than the base.  'tis destiny unshunnable,  like death:even then this forked plague is fated to uswhen we do quicken.  desdemona comes:if she be false,  o,  then heaven mocks itself! i'll not believe't. ",-0.11159320477502298
33,42,othello,"how now,  my dear othello!your dinner,  and the generous islandersby you invited,  do attend your presence. ",0.0
33,43,othello,why do you speak so faintly? are you not well? ,-0.5
33,17,desdemona,i have a pain upon my forehead here. ,0.0
33,44,othello,"faith,  that's with watching.   'twill away again.  let me but bind it hard,  within this hourit will be well. ",-0.2916666666666667
33,18,desdemona,"your napkin is too little.  let it alone.  come,  i'll go in with you. ",-0.1875
33,45,othello,i am very sorry that you are not well. ,-0.65
33,19,desdemona,"i am glad i have found this napkin.  this was her first remembrance from the moor. my wayward husband hath a hundred timeswooed me to steal it.   but she so loves the token,  for he conjured her she should ever keep it,  that she reserves it evermore about herto kiss and talk to.  i'll have the work ta'en out, and give't iago:what he will do with it heaven knows,  not i.  i nothing but to please his fantasy. ",0.375
33,3,emilia,how now! what do you here alone? ,0.0
33,33,iago,do not you chide.   i have a thing for you. ,0.0
33,4,emilia,a thing for me! it is a common thing. ,-0.3
33,34,iago,"o,  is that all?  what will you give me nowfor that same handkerchief? ",0.0
33,5,emilia,to have a foolish wife. ,0.0
33,6,emilia,what handkerchief? ,0.0
33,35,iago,"what handkerchief!why,  that the moor first gave to desdemona.  that which so often you did bid me steal. ",0.25
33,7,emilia,hast stol'n it from her? ,0.0
33,36,iago,"no,  faith.   she let it drop by negligence, and,  to the advantage,  i being here,  took't up. look,  here it is. ",0.0
33,8,emilia,a good wench.   give it me. ,0.7
33,37,iago,"what will you do with't,  that you have been so earnestto have me filch it? ",0.0
33,9,emilia,"[snatching it. ] why,  what's that to you? ",0.0
33,38,iago,"if it be not for some purpose of import, give't me again: poor lady,  she'll run madwhen she shall lack it. ",-0.4
33,10,emilia,"be not acknown on't.   i have use for it. go,  leave me. i will in cassio's lodging lose this napkin, and let him find it.  trifles light as airare to the jealous confirmations strongas proofs of holy writ: this may do something. the moor already changes with my poison:dangerous conceits are in their natures poisons, which at the first are scarce found to distaste, but,  with a little act upon the blood, burn like the mines of sulphur.  i did say so: look,  where he comes!not poppy,  nor mandragora, nor all the drowsy syrups of the world, shall ever medicine thee to that sweet sleepwhich thou owedst yesterday. ",0.203125
33,39,iago,ha! ha! false to me? ,-0.4000000000000001
33,46,othello,"why,  how now,  general! no more of that. ",-0.09374999999999999
33,40,iago,avaunt! be gone! thou hast set me on the rack: i swear 'tis better to be much abusedthan but to know't a little. ,0.1708333333333333
33,47,othello,"how now,  my lord!",0.0
33,41,iago,"what sense had i of her stol'n hours of lust? i saw't not,  thought it not,  it harmed not me:i slept the next night well,  was free and merry.  i found not cassio's kisses on her lips:he that is robbed,  not wanting what is stol'n, let him not know't and he's not robbed at all. ",0.2
33,48,othello,i am sorry to hear this. ,-0.5
33,42,iago,"i had been happy if the general camp, pioners and all,  had tasted her sweet body, so i had nothing known.  o,  now,  for everfarewell the tranquil mind! farewell content!farewell the plumed troop and the big warsthat make ambition virtue! o,  farewell, farewell the neighing steed and the shrill trump, the spirit-stirring drum,  the ear-piercing fife, the royal banner,  and all quality, pride,  pomp,  and circumstance of glorious war!and,  o you mortal engines,  whose rude throatsthe immortal jove's dread clamors counterfeit, farewell! othello's occupation's gone!",0.06979166666666668
33,49,othello,"is't possible,  my lord?  ",0.0
33,43,iago,"villain,  be sure thou prove my love a whore.   be sure of it.  give me the ocular proof.  or,  by the worth of man's eternal soul, thou hadst been better have been born a dogthan answer my waked wrath!",0.485
33,50,othello,is't come to this? ,0.0
33,44,iago,"make me to see't.   or at the least so prove it, that the probation bear no hinge nor loopto hang a doubt on.   or woe upon thy life!",-0.375
33,51,othello,"my noble lord,  ",0.6
33,45,iago,"if thou dost slander her and torture me, never pray more.   abandon all remorse.  on horror's head horrors accumulate.  do deeds to make heaven weep,  all earth amazed.  for nothing canst thou to damnation addgreater than that. ",0.5
33,52,othello,"o grace! o heaven defend me!are you a man?  have you a soul or sense?  god be wi' you.   take mine office.  o wretched fool, that liv'st to make thine honesty a vice! o monstrous world! take note,  take note,  o world, to be direct and honest is not safe.  i thank you for this profit.   and from hencei'll love no friend,  sith love breeds such offense. ",0.24166666666666667
33,46,iago,"nay,  stay: thou shouldst be honest. ",0.6
33,53,othello,"i should be wise.   for honesty's a fool, and loses that it works for. ",0.19999999999999998
33,47,iago,"by the world, i think my wife be honest,  and think she is not.  i think that thou art just,  and think thou art not:i'll have some proof: her name,  that was as freshas dian's visage,  is now begrimed and blackas mine own face.  if there be cords or knives, poison or fire,  or suffocating streams, i'll not endure 't.  would i were satisfied!",0.33125
33,54,othello,"i see,  sir,  you are eaten up with passion:i do repent me that i put it to you. you would be satisfied? ",0.5
33,48,iago,"would! nay,  i will. ",0.0
33,55,othello,"and may: but how?  how satisfied,  my lord? would you,  the supervisor,  grossly gape on,  behold her tupped? ",0.25
33,49,iago,death and damnation! o!,0.0
33,56,othello,"it were a tedious difficulty,  i think, to bring them to that prospect: damn them then, if ever mortal eyes do see them bolstermore than their own! what then?  how then? what shall i say?  where's satisfaction? it is impossible you should see thiswere they as prime as goats,  as hot as monkeys, as salt as wolves in pride,  and fools as grossas ignorance made drunk.  but yet,  i say, if imputation and strong circumstances,  which lead directly to the door of truth,  will give you satisfaction,  you may have't. ",-0.019047619047619046
33,50,iago,give me a living reason she's disloyal. ,0.0
33,57,othello,"i do not like the office.  but,  sith i am entered in this cause so far,  pricked to it by foolish honesty and love,  i will go on.  i lay with cassio lately.  and,  being troubled with a raging tooth, i could not sleep. there are a kind of men so loose of soul, that in their sleeps will mutter their affairs:one of this kind is cassio:in sleep i heard him say,  ""sweet desdemona, let us be wary,  let us hide our loves"".  and then,  sir,  would he gripe and wring my hand, cry,  ""o sweet creature!"" and then kiss me hard, as if he plucked up kisses by the roots, that grew upon my lips: then laid his legover my thigh,  and sighed and kissed.   and thencried,  ""cursed fate that gave thee to the moor!""",0.07690850815850815
33,51,iago,o monstrous! monstrous!,0.0
33,58,othello,"nay,  this was but his dream. ",0.0
33,52,iago,"but this denoted a foregone conclusion:'tis a shrewd doubt,  though it be but a dream. ",0.0
33,59,othello,and this may help to thicken other proofsthat do demonstrate thinly. ,-0.2625
33,53,iago,i'll tear her all to pieces. ,0.0
33,60,othello,"nay,  but be wise: yet we see nothing done.  she may be honest yet.  tell me but this,  have you not sometimes seen a handkerchiefspotted with strawberries in your wife's hand? ",0.6499999999999999
33,54,iago,i gave her such a one.   'twas my first gift. ,0.125
33,61,othello,yet be content. ,0.0
33,55,iago,"if it be that,  ",0.0
33,62,othello,"patience,  i say.   your mind perhaps may change. ",0.0
33,56,iago,"o,  that the slave had forty thousand lives,  one is too poor,  too weak for my revenge!now do i see 'tis true.  look here,  iago.  all my fond love thus do i blow to heaven:'tis gone.  arise,  black vengeance,  from thy hollow hell!yield up,  o love,  thy crown and hearted throneto tyrannous hate! swell,  bosom,  with thy fraught, for 'tis of aspics' tongues!",-0.08645833333333333
33,57,iago,"o,  blood,  iago,  blood!",0.0
33,58,iago,"never,  iago.  like to the pontic sea, whose icy current and compulsive coursene'er feels retiring ebb,  but keeps due onto the propontic and the hellespont.  even so my bloody thoughts,  with violent pace, shall ne'er look back,  ne'er ebb to humble love, till that a capable and wide revengeswallow them up.  now,  by yond marble heaven, in the due reverence of a sacred vow [kneels. ]i here engage my words. ",-0.14090909090909096
33,63,othello,"do not rise yet.   [kneels. ]witness,  you ever-burning lights above, you elements that clip us round about,  witness that here iago doth give upthe execution of his wit,  hands,  heart, to wronged othello's service! let him command, and to obey shall be in me remorse, what bloody business ever.  ",-0.35000000000000003
33,59,iago,"i greet thy love, not with vain thanks,  but with acceptance bounteous, and will upon the instant put thee to't:within these three days let me hear thee saythat cassio's not alive. ",0.16249999999999998
33,64,othello,my friend is dead.   'tis done at your request:but let her live. ,-0.03181818181818183
33,60,iago,"damn her,  lewd minx! o,  damn her!come,  go with me apart.   i will withdrawto furnish me with some swift means of deathfor the fair devil.  now art thou my lieutenant. ",0.7
33,65,othello,i am your own forever. ,0.6
33,61,iago,"do you know,  sirrah,  where lieutenant cassio lies? ",0.0
34,1,desdemona,i dare not say he lies anywhere. ,0.0
34,1,clown,"why,  man? ",0.0
34,2,desdemona,he's a soldier.   and for one to say a soldier lies is stabbing. ,-0.6
34,2,clown,go to: where lodges he? ,0.0
34,3,desdemona,to tell you where he lodges is to tell you where i lie. ,0.0
34,3,clown,can anything be made of this? ,0.0
34,4,desdemona,"i know not where he lodges.   and for me to devise a lodging, and say he lies here or he lies there were to lie in mineown throat. ",0.0
34,4,clown,"can you inquire him out,  and be edified by report? ",0.0
34,5,desdemona,"i will catechize the world for him.   that is,  make questionsand by them answer. ",0.0
34,5,clown,"seek him,  bid him come hither: tell him i have moved my lordon his behalf,  and hope all will be well. ",0.0
34,6,desdemona,to do this is within the compass of man's wit.   and thereforei will attempt the doing it. ,0.0
34,6,clown,"where should i lose that handkerchief,  emilia? ",0.0
34,7,desdemona,"i know not,  madam. ",0.0
34,1,emilia,"believe me,  i had rather have lost my pursefull of crusadoes: and,  but my noble mooris true of mind and made of no such basenessas jealous creatures are,  it were enoughto put him to ill thinking. ",0.11249999999999999
34,8,desdemona,is he not jealous? ,0.0
34,2,emilia,"who,  he?  i think the sun where he was borndrew all such humours from him. ",0.0
34,9,desdemona,"look,  where he comes. ",0.0
34,3,emilia,"i will not leave him now till cassiobe called to him. how is't with you,  my lord? ",0.0
34,10,desdemona,"well,  my good lady.  [aside. ] o,  hardness to dissemble! how do you,  desdemona? ",0.875
34,1,othello,"well,  my good lord. ",0.7
34,11,desdemona,"give me your hand: this hand is moist,  my lady. ",0.0
34,2,othello,it yet hath felt no age nor known no sorrow. ,0.0
34,12,desdemona,"this argues fruitfulness and liberal heart: hot,  hot,  and moist: this hand of yours requiresa sequester from liberty,  fasting,  and prayer, much castigation,  exercise devout.  for here's a young and sweating devil herethat commonly rebels.  'tis a good hand, a frank one. ",0.19999999999999998
34,3,othello,"you may,  indeed,  say so.  for 'twas that hand that gave away my heart. ",0.0
34,13,desdemona,"a liberal hand: the hearts of old gave hands.  but our new heraldry is hands,  not hearts. ",0.11818181818181818
34,4,othello,"i cannot speak of this.  come now,  your promise. ",0.0
34,14,desdemona,"what promise,  chuck? ",0.0
34,5,othello,i have sent to bid cassio come speak with you. ,0.0
34,15,desdemona,i have a salt and sorry rheum offends me.  lend me thy handkerchief. ,-0.5
34,6,othello,"here,  my lord. ",0.0
34,16,desdemona,that which i gave you. ,0.0
34,7,othello,i have it not about me. ,0.0
34,17,desdemona,not? ,0.0
34,8,othello,"no,  faith,  my lord. ",0.0
34,18,desdemona,"that is a fault.  that handkerchiefdid an egyptian to my mother give.  she was a charmer,  and could almost readthe thoughts of people: she told her,  while she kept it, 'twould make her amiable and subdue my fatherentirely to her love.   but if she lost itor made a gift of it,  my father's eyeshould hold her loathed,  and his spirits should huntafter new fancies: she,  dying,  gave it me.  and bid me,  when my fate would have me wive, to give it her.  i did so: and take heed on't.  make it a darling like your precious eye.  to lose't or give't away were such perditionas nothing else could match. ",0.28409090909090906
34,9,othello,is't possible? ,0.0
34,19,desdemona,"'tis true: there's magic in the web of it:a sibyl,  that had numbered in the worldthe sun to course two hundred compasses, in her prophetic fury sewed the work.  the worms were hallowed that did breed the silk.  and it was dyed in mummy which the skillfulconserved of maiden's hearts. ",0.425
34,10,othello,indeed! is't true? ,0.35
34,20,desdemona,most veritable.   therefore look to't well. ,0.5
34,11,othello,then would to god that i had never seen't!,0.0
34,21,desdemona,ha! wherefore? ,0.0
34,12,othello,why do you speak so startingly and rash? ,0.0
34,22,desdemona,"is't lost?  is't gone?  speak,  is it out of the way? ",0.0
34,13,othello,it is not lost.   but what an if it were? ,0.0
34,23,desdemona,say you? ,0.0
34,24,desdemona,how!,0.0
34,14,othello,"i say,  it is not lost. ",0.0
34,25,desdemona,"fetch't,  let me see't. ",0.0
34,15,othello,"i pray,  talk me of cassio. ",0.0
34,26,desdemona,fetch me the handkerchief: my mind misgives. ,0.0
34,16,othello,"a man that all his timehath founded his good fortunes on your love, shared dangers with you,  ",0.6
34,27,desdemona,the handkerchief!,0.0
34,28,desdemona,the handkerchief!,0.0
34,29,desdemona,the handkerchief!,0.0
34,17,othello,"in sooth,  you are to blame. ",0.0
34,30,desdemona,away!,0.0
34,18,othello,is not this man jealous? ,0.0
34,4,emilia,"alas the day,  i never gave him cause!",-0.5
34,31,desdemona,"'tis not a year or two shows us a man:they are all but stomachs and we all but food:they eat us hungerly,  and when they are full, they belch us.  look you,  cassio and my husband. ",0.35
34,5,emilia,"i will go seek him.  cassio,  walk hereabout:if i do find him fit,  i'll move your suit, and seek to effect it to my uttermost. ",0.4
34,1,iago,"how now,  good cassio! what's the news with you? ",0.875
34,32,desdemona,"madam,  my former suit: i do beseech youthat by your virtuous means i may againexist,  and be a member of his love, whom i,  with all the office of my heart, entirely honour: i would not be delayed. if my offence be of such mortal kindthat nor my service past,  nor present sorrows, nor purposed merit in futurity, can ransom me into his love again, but to know so must be my benefit.  so shall i clothe me in a forced content, and shut myself up in some other course, to fortune's alms. ",0.03611111111111111
34,1,cassio,"alas,  thrice-gentle cassio!my advocation is not now in tune.  my lord is not my lord.   nor should i know himwere he in favour as in humour altered. so help me every spirit sanctified, as i have spoken for you all my best, and stood within the blank of his displeasurefor my free speech! you must awhile be patient:what i can do i will.   and more i willthan for myself i dare: let that suffice you. ",0.32
34,33,desdemona,is my lord angry? ,-0.5
34,2,iago,"he went hence but now, and certainly in strange unquietness. ",-0.05
34,6,emilia,"can he be angry?  i have seen the cannon, when it hath blown his ranks into the airand,  like the devil,  from his very armpuffed his own brother.   and can he be angry? something of moment,  then: i will go meet him:there's matter in't indeed if he be angry. ",-0.13999999999999999
34,3,iago,"i pr'ythee,  do so.  something sure of state,  either from venice or some unhatched practicemade demonstrable here in cyprus to him,  hath puddled his clear spirit,  and in such casesmen's natures wrangle with inferior things, though great ones are their object.  'tis even so.  for let our finger ache,  and it induesour other healthful members even to that senseof pain: nay,  we must think men are not gods, nor of them look for such observancyas fits the bridal.  beshrew me much,  emilia, i was,  unhandsome warrior as i am,  arraigning his unkindness with my soul.  but now i find i had suborned the witness, and he's indicted falsely. ",0.13437499999999997
34,34,desdemona,"pray heaven it be state matters,  as you think, and no conception nor no jealous toyconcerning you. ",0.0
34,35,desdemona,"but jealous souls will not be answered so.  they are not ever jealous for the cause, but jealous for they are jealous: 'tis a monsterbegot upon itself,  born on itself. ",0.0
34,36,desdemona,"lady,  amen. ",0.0
34,37,desdemona,i humbly thank your ladyship. ,-0.2
34,2,cassio,"save you,  friend cassio!",0.0
34,1,bianca,"what make you from home? how is it with you,  my most fair bianca? i'faith,  sweet love,  i was coming to your house. ",0.5125
34,3,cassio,"and i was going to your lodging,  cassio. what,  keep a week away?  seven days and nights? eight score eight hours?  and lovers' absent hours, more tedious than the dial eight score times? o weary reckoning!",-0.0625
34,2,bianca,"pardon me,  bianca:i have this while with leaden thoughts been pressed.  but i shall in a more continuate timestrike off this score of absence.  sweet bianca, [giving her desdemona's handkerchief. ]take me this work out. ",0.159375
34,4,cassio,"o cassio,  whence came this? this is some token from a newer friend. to the felt absence now i feel a cause:is't come to this?  well,  well. ",-0.0125
34,3,bianca,"go to,  woman!throw your vile guesses in the devil's teeth, from whence you have them.  you are jealous nowthat this is from some mistress,  some remembrance:no,  in good troth,  bianca. ",0.7
34,5,cassio,leave you! wherefore? ,0.0
34,4,bianca,"i know not neither: i found it in my chamber. i like the work well: ere it be demanded,  as like enough it will,  ied have it copied:take it,  and do't.   and leave me for this time. ",0.0
34,5,bianca,"i do attend here on the general.  and think it no addition,  nor my wish, to have him see me womaned. ",0.05000000000000002
34,6,cassio,"why,  i pray you? ",0.0
34,6,bianca,not that i love you not. ,0.5
34,7,cassio,"but that you do not love me. i pray you,  bring me on the way a little.  and say if i shall see you soon at night. ",-0.21875
34,7,bianca,"'tis but a little way that i can bring you, for i attend here: but i'll see you soon. ",-0.1875
34,8,cassio,'tis very good.   i must be circumstanced. act iv. scene i.  cyprus.  before the castle. ,0.9099999999999999
34,8,bianca,will you think so? ,0.0
41,1,iago,"think so,  iago? ",0.0
41,1,othello,"what, to kiss in private? ",0.0
41,2,iago,an unauthorized kiss. ,0.0
41,2,othello,"or to be naked with her friend in bedan hour or more,  not meaning any harm? ",0.25
41,3,iago,"naked in bed,  iago,  and not mean harm!it is hypocrisy against the devil:they that mean virtuously and yet do so, the devil their virtue tempts,  and they tempt heaven. ",-0.052083333333333336
41,3,othello,"so they do nothing,  'tis a venial slip:but if i give my wife a handkerchief,  ",0.0
41,4,iago,what then? ,0.0
41,4,othello,"why,  then,  'tis hers,  my lord,  and being hers, she may,  i think,  bestow't on any man. ",0.0
41,5,iago,she is protectress of her honour too:may she give that? ,0.0
41,5,othello,"her honour is an essence that's not seen.  they have it very oft that have it not:but,  for the handkerchief,  ",0.2
41,6,iago,"by heaven,  i would most gladly have forgot it: thou said'st,  o,  it comes o'er my memory, as doth the raven o'er the infected house, boding to all,  he had my handkerchief. ",0.5
41,6,othello,"ay,  what of that? ",0.0
41,7,iago,that's not so good now. ,0.7
41,7,othello,"what, if i had said i had seen him do you wrong? or heard him say,  as knaves be such abroad, who having,  by their own importunate suit, or voluntary dotage of some mistress, convinced or supplied them,  cannot choosebut they must blab,  ",0.033333333333333326
41,8,iago,hath he said anything? ,0.0
41,8,othello,"he hath,  my lord.   but be you well assured, no more than he'll unswear. ",-0.25
41,9,iago,what hath he said? ,0.0
41,9,othello,"faith,  that he did,  i know not what he did. ",0.0
41,10,iago,what?  what? ,0.0
41,10,othello,"lie,  ",0.0
41,11,iago,with her? ,0.0
41,11,othello,"with her,  on her,  what you will. ",0.0
41,12,iago,"lie with her! lie on her! we say lie on her when they belieher.  lie with her! that's fulsome.  handkerchief confessions handkerchief! to confess,  and be hanged for his labour,  first, to be hanged,  and then to confess.  i tremble at it.  naturewould not invest herself in such shadowing passion without someinstruction.  it is not words that shake me thus: pish! noses, ears,  and lips.  is't possible?  confess,  handkerchief! odevil! ",0.08333333333333333
41,12,othello,"work on, my medicine,  work! thus credulous fools are caught.  and many worthy and chaste dames even thus, all guiltless,  meet reproach.  what,  ho! my lord!my lord,  i say! othello!how now,  cassio!",0.5755208333333333
41,13,iago,what's the matter? ,0.0
41,1,cassio,my lord is fallen into an epilepsy:this is his second fit.   he had one yesterday. ,0.2
41,14,iago,rub him about the temples. ,0.0
41,2,cassio,"no,  forbear.  the lethargy must have his quiet course:if not,  he foams at mouth,  and by and bybreaks out to savage madness.  look,  he stirs:do you withdraw yourself a little while, he will recover straight: when he is gone, i would on great occasion speak with you. how is it,  general?  have you not hurt your head? ",0.17250000000000001
41,15,iago,dost thou mock me? ,0.0
41,13,othello,"i mock you! no,  by heaven. would you would bear your fortune like a man!",0.0
41,16,iago,a horned man's a monster and a beast. ,0.0
41,14,othello,"there's many a beast,  then,  in a populous city, and many a civil monster. ",0.5
41,17,iago,did he confess it? ,0.0
41,15,othello,"good sir,  be a man.  think every bearded fellow that's but yokedmay draw with you: there's millions now alivethat nightly lie in those unproper bedswhich they dare swear peculiar: your case is better. o,  'tis the spite of hell,  the fiend's arch-mock, to lip a wanton in a secure couch, and to suppose her chaste! no,  let me know.  and knowing what i am,  i know what she shall be. ",0.5666666666666667
41,18,iago,"o,  thou art wise.   'tis certain. ",0.45714285714285713
